"Step","GCN_features-16_layers-2_lr-0.0001 - test_accuracy","GCN_features-16_layers-2_lr-0.0001 - test_accuracy__MIN","GCN_features-16_layers-2_lr-0.0001 - test_accuracy__MAX","GCN_features-16_layers-2_lr-0.001 - test_accuracy","GCN_features-16_layers-2_lr-0.001 - test_accuracy__MIN","GCN_features-16_layers-2_lr-0.001 - test_accuracy__MAX","GCN_features-16_layers-2_lr-0.01 - test_accuracy","GCN_features-16_layers-2_lr-0.01 - test_accuracy__MIN","GCN_features-16_layers-2_lr-0.01 - test_accuracy__MAX","GCN_features-16_layers-1_lr-0.0001 - test_accuracy","GCN_features-16_layers-1_lr-0.0001 - test_accuracy__MIN","GCN_features-16_layers-1_lr-0.0001 - test_accuracy__MAX","GCN_features-16_layers-1_lr-0.001 - test_accuracy","GCN_features-16_layers-1_lr-0.001 - test_accuracy__MIN","GCN_features-16_layers-1_lr-0.001 - test_accuracy__MAX","GCN_features-16_layers-1_lr-0.01 - test_accuracy","GCN_features-16_layers-1_lr-0.01 - test_accuracy__MIN","GCN_features-16_layers-1_lr-0.01 - test_accuracy__MAX","GCN_features-16_layers-0_lr-0.0001 - test_accuracy","GCN_features-16_layers-0_lr-0.0001 - test_accuracy__MIN","GCN_features-16_layers-0_lr-0.0001 - test_accuracy__MAX","GCN_features-16_layers-0_lr-0.001 - test_accuracy","GCN_features-16_layers-0_lr-0.001 - test_accuracy__MIN","GCN_features-16_layers-0_lr-0.001 - test_accuracy__MAX","GCN_features-16_layers-0_lr-0.01 - test_accuracy","GCN_features-16_layers-0_lr-0.01 - test_accuracy__MIN","GCN_features-16_layers-0_lr-0.01 - test_accuracy__MAX","GCN_features-8_layers-2_lr-0.0001 - test_accuracy","GCN_features-8_layers-2_lr-0.0001 - test_accuracy__MIN","GCN_features-8_layers-2_lr-0.0001 - test_accuracy__MAX"
"30","0.5429999828338623","0.5429999828338623","0.5429999828338623","0.5450000166893005","0.5450000166893005","0.5450000166893005","0.5950000286102295","0.5950000286102295","0.5950000286102295","0.5210000276565552","0.5210000276565552","0.5210000276565552","0.46000000834465027","0.46000000834465027","0.46000000834465027","0.6660000085830688","0.6660000085830688","0.6660000085830688","0.7419999837875366","0.7419999837875366","0.7419999837875366","0.7680000066757202","0.7680000066757202","0.7680000066757202","0.7170000076293945","0.7170000076293945","0.7170000076293945","0.7429999709129333","0.7429999709129333","0.7429999709129333"
"31","0.5460000038146973","0.5460000038146973","0.5460000038146973","0.5600000023841858","0.5600000023841858","0.5600000023841858","0.5759999752044678","0.5759999752044678","0.5759999752044678","0.5239999890327454","0.5239999890327454","0.5239999890327454","0.47699999809265137","0.47699999809265137","0.47699999809265137","0.7059999704360962","0.7059999704360962","0.7059999704360962","0.7419999837875366","0.7419999837875366","0.7419999837875366","0.7570000290870667","0.7570000290870667","0.7570000290870667","0.6949999928474426","0.6949999928474426","0.6949999928474426","0.7639999985694885","0.7639999985694885","0.7639999985694885"
"32","0.5379999876022339","0.5379999876022339","0.5379999876022339","0.5609999895095825","0.5609999895095825","0.5609999895095825","0.5989999771118164","0.5989999771118164","0.5989999771118164","0.5289999842643738","0.5289999842643738","0.5289999842643738","0.4779999852180481","0.4779999852180481","0.4779999852180481","0.6959999799728394","0.6959999799728394","0.6959999799728394","0.7440000176429749","0.7440000176429749","0.7440000176429749","0.7730000019073486","0.7730000019073486","0.7730000019073486","0.7229999899864197","0.7229999899864197","0.7229999899864197","0.7450000047683716","0.7450000047683716","0.7450000047683716"
"33","0.5460000038146973","0.5460000038146973","0.5460000038146973","0.5929999947547913","0.5929999947547913","0.5929999947547913","0.5870000123977661","0.5870000123977661","0.5870000123977661","0.5289999842643738","0.5289999842643738","0.5289999842643738","0.4959999918937683","0.4959999918937683","0.4959999918937683","0.7080000042915344","0.7080000042915344","0.7080000042915344","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.7620000243186951","0.7620000243186951","0.7620000243186951","0.7160000205039978","0.7160000205039978","0.7160000205039978","0.7760000228881836","0.7760000228881836","0.7760000228881836"
"34","0.546999990940094","0.546999990940094","0.546999990940094","0.578000009059906","0.578000009059906","0.578000009059906","0.609000027179718","0.609000027179718","0.609000027179718","0.5370000004768372","0.5370000004768372","0.5370000004768372","0.45899999141693115","0.45899999141693115","0.45899999141693115","0.6759999990463257","0.6759999990463257","0.6759999990463257","0.7440000176429749","0.7440000176429749","0.7440000176429749","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.722000002861023","0.722000002861023","0.722000002861023","0.75","0.75","0.75"
"35","0.5440000295639038","0.5440000295639038","0.5440000295639038","0.6119999885559082","0.6119999885559082","0.6119999885559082","0.5889999866485596","0.5889999866485596","0.5889999866485596","0.5350000262260437","0.5350000262260437","0.5350000262260437","0.4690000116825104","0.4690000116825104","0.4690000116825104","0.6800000071525574","0.6800000071525574","0.6800000071525574","0.7480000257492065","0.7480000257492065","0.7480000257492065","0.7639999985694885","0.7639999985694885","0.7639999985694885","0.7229999899864197","0.7229999899864197","0.7229999899864197","0.7829999923706055","0.7829999923706055","0.7829999923706055"
"36","0.5479999780654907","0.5479999780654907","0.5479999780654907","0.6100000143051147","0.6100000143051147","0.6100000143051147","0.6179999709129333","0.6179999709129333","0.6179999709129333","0.5440000295639038","0.5440000295639038","0.5440000295639038","0.4699999988079071","0.4699999988079071","0.4699999988079071","0.6669999957084656","0.6669999957084656","0.6669999957084656","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.781000018119812","0.781000018119812","0.781000018119812","0.7080000042915344","0.7080000042915344","0.7080000042915344","0.7509999871253967","0.7509999871253967","0.7509999871253967"
"37","0.5479999780654907","0.5479999780654907","0.5479999780654907","0.6269999742507935","0.6269999742507935","0.6269999742507935","0.5979999899864197","0.5979999899864197","0.5979999899864197","0.5419999957084656","0.5419999957084656","0.5419999957084656","0.4880000352859497","0.4880000352859497","0.4880000352859497","0.6759999990463257","0.6759999990463257","0.6759999990463257","0.7440000176429749","0.7440000176429749","0.7440000176429749","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.7149999737739563","0.7149999737739563","0.7149999737739563","0.7839999794960022","0.7839999794960022","0.7839999794960022"
"38","0.5440000295639038","0.5440000295639038","0.5440000295639038","0.6299999952316284","0.6299999952316284","0.6299999952316284","0.6200000047683716","0.6200000047683716","0.6200000047683716","0.5479999780654907","0.5479999780654907","0.5479999780654907","0.4619999825954437","0.4619999825954437","0.4619999825954437","0.6620000004768372","0.6620000004768372","0.6620000004768372","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.7229999899864197","0.7229999899864197","0.7229999899864197","0.7580000162124634","0.7580000162124634","0.7580000162124634"
"39","0.5429999828338623","0.5429999828338623","0.5429999828338623","0.6320000290870667","0.6320000290870667","0.6320000290870667","0.6060000061988831","0.6060000061988831","0.6060000061988831","0.5450000166893005","0.5450000166893005","0.5450000166893005","0.4710000157356262","0.4710000157356262","0.4710000157356262","0.671999990940094","0.671999990940094","0.671999990940094","0.7490000128746033","0.7490000128746033","0.7490000128746033","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.718999981880188","0.718999981880188","0.718999981880188","0.781000018119812","0.781000018119812","0.781000018119812"
"40","0.5360000133514404","0.5360000133514404","0.5360000133514404","0.6370000243186951","0.6370000243186951","0.6370000243186951","0.6269999742507935","0.6269999742507935","0.6269999742507935","0.5419999957084656","0.5419999957084656","0.5419999957084656","0.44999995827674866","0.44999995827674866","0.44999995827674866","0.6629999876022339","0.6629999876022339","0.6629999876022339","0.7480000257492065","0.7480000257492065","0.7480000257492065","0.777999997138977","0.777999997138977","0.777999997138977","0.7110000252723694","0.7110000252723694","0.7110000252723694","0.765999972820282","0.765999972820282","0.765999972820282"
"41","0.5440000295639038","0.5440000295639038","0.5440000295639038","0.6349999904632568","0.6349999904632568","0.6349999904632568","0.6129999756813049","0.6129999756813049","0.6129999756813049","0.5540000200271606","0.5540000200271606","0.5540000200271606","0.44600000977516174","0.44600000977516174","0.44600000977516174","0.6729999780654907","0.6729999780654907","0.6729999780654907","0.7519999742507935","0.7519999742507935","0.7519999742507935","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.7269999980926514","0.7269999980926514","0.7269999980926514","0.781000018119812","0.781000018119812","0.781000018119812"
"42","0.5270000100135803","0.5270000100135803","0.5270000100135803","0.6420000195503235","0.6420000195503235","0.6420000195503235","0.6340000033378601","0.6340000033378601","0.6340000033378601","0.5440000295639038","0.5440000295639038","0.5440000295639038","0.44899997115135193","0.44899997115135193","0.44899997115135193","0.6639999747276306","0.6639999747276306","0.6639999747276306","0.7519999742507935","0.7519999742507935","0.7519999742507935","0.7829999923706055","0.7829999923706055","0.7829999923706055","0.7210000157356262","0.7210000157356262","0.7210000157356262","0.7730000019073486","0.7730000019073486","0.7730000019073486"
"43","0.5440000295639038","0.5440000295639038","0.5440000295639038","0.6430000066757202","0.6430000066757202","0.6430000066757202","0.621999979019165","0.621999979019165","0.621999979019165","0.5590000152587891","0.5590000152587891","0.5590000152587891","0.43700000643730164","0.43700000643730164","0.43700000643730164","0.6729999780654907","0.6729999780654907","0.6729999780654907","0.7480000257492065","0.7480000257492065","0.7480000257492065","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.7139999866485596","0.7139999866485596","0.7139999866485596","0.7749999761581421","0.7749999761581421","0.7749999761581421"
"44","0.5270000100135803","0.5270000100135803","0.5270000100135803","0.6499999761581421","0.6499999761581421","0.6499999761581421","0.6330000162124634","0.6330000162124634","0.6330000162124634","0.5350000262260437","0.5350000262260437","0.5350000262260437","0.44899997115135193","0.44899997115135193","0.44899997115135193","0.6679999828338623","0.6679999828338623","0.6679999828338623","0.7519999742507935","0.7519999742507935","0.7519999742507935","0.7789999842643738","0.7789999842643738","0.7789999842643738","0.7160000205039978","0.7160000205039978","0.7160000205039978","0.7720000147819519","0.7720000147819519","0.7720000147819519"
"45","0.5400000214576721","0.5400000214576721","0.5400000214576721","0.6460000276565552","0.6460000276565552","0.6460000276565552","0.6200000047683716","0.6200000047683716","0.6200000047683716","0.5699999928474426","0.5699999928474426","0.5699999928474426","0.42500004172325134","0.42500004172325134","0.42500004172325134","0.6859999895095825","0.6859999895095825","0.6859999895095825","0.7509999871253967","0.7509999871253967","0.7509999871253967","0.777999997138977","0.777999997138977","0.777999997138977","0.7319999933242798","0.7319999933242798","0.7319999933242798","0.7710000276565552","0.7710000276565552","0.7710000276565552"
"46","0.5270000100135803","0.5270000100135803","0.5270000100135803","0.6520000100135803","0.6520000100135803","0.6520000100135803","0.6370000243186951","0.6370000243186951","0.6370000243186951","0.5410000085830688","0.5410000085830688","0.5410000085830688","0.4519999921321869","0.4519999921321869","0.4519999921321869","0.675000011920929","0.675000011920929","0.675000011920929","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.7760000228881836","0.7760000228881836","0.7760000228881836","0.7139999866485596","0.7139999866485596","0.7139999866485596","0.7710000276565552","0.7710000276565552","0.7710000276565552"
"47","0.5419999957084656","0.5419999957084656","0.5419999957084656","0.6600000262260437","0.6600000262260437","0.6600000262260437","0.621999979019165","0.621999979019165","0.621999979019165","0.5630000233650208","0.5630000233650208","0.5630000233650208","0.43799999356269836","0.43799999356269836","0.43799999356269836","0.6869999766349792","0.6869999766349792","0.6869999766349792","0.75","0.75","0.75","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.7250000238418579","0.7250000238418579","0.7250000238418579","0.7639999985694885","0.7639999985694885","0.7639999985694885"
"48","0.5429999828338623","0.5429999828338623","0.5429999828338623","0.6510000228881836","0.6510000228881836","0.6510000228881836","0.6399999856948853","0.6399999856948853","0.6399999856948853","0.5529999732971191","0.5529999732971191","0.5529999732971191","0.44499996304512024","0.44499996304512024","0.44499996304512024","0.6819999814033508","0.6819999814033508","0.6819999814033508","0.753000020980835","0.753000020980835","0.753000020980835","0.7770000100135803","0.7770000100135803","0.7770000100135803","0.7289999723434448","0.7289999723434448","0.7289999723434448","0.7689999938011169","0.7689999938011169","0.7689999938011169"
"49","0.5429999828338623","0.5429999828338623","0.5429999828338623","0.6690000295639038","0.6690000295639038","0.6690000295639038","0.6299999952316284","0.6299999952316284","0.6299999952316284","0.5460000038146973","0.5460000038146973","0.5460000038146973","0.4230000078678131","0.4230000078678131","0.4230000078678131","0.6959999799728394","0.6959999799728394","0.6959999799728394","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.7829999923706055","0.7829999923706055","0.7829999923706055","0.7260000109672546","0.7260000109672546","0.7260000109672546","0.7689999938011169","0.7689999938011169","0.7689999938011169"
